0.58695 0.125 0 0.1 0 1.0583
0.58705 0.125 0 0.1 0 1.0583
0.58715 0.125 0 0.1 0 1.0583
0.58725 0.125 0 0.1 0 1.0583
0.58735 0.125 0 0.1 0 1.0583
0.58745 0.125 0 0.1 0 1.0583
0.58755 0.125 0 0.1 0 1.0583
0.58765 0.125 0 0.1 0 1.0583
0.58775 0.125 0 0.1 0 1.0583
0.58785 0.125 0 0.1 0 1.0583
0.58795 0.125 0 0.1 0 1.0583
0.58805 0.125 0 0.1 0 1.0583
0.58815 0.125 0 0.1 0 1.0583
0.58825 0.125 0 0.1 0 1.0583
0.58835 0.125 0 0.1 0 1.0583
0.58845 0.125 0 0.1 0 1.0583
0.58855 0.125 0 0.1 0 1.0583
0.58865 0.125 0 0.1 0 1.0583
0.58875 0.125 0 0.1 0 1.0583
0.58885 0.125 0 0.1 0 1.0583
0.58895 0.125 0 0.1 0 1.0583
0.58905 0.125 0 0.1 0 1.0583
0.58915 0.125 0 0.1 0 1.0583
0.58925 0.125 0 0.1 0 1.0583
0.58935 0.125 0 0.1 0 1.0583
0.58945 0.125 0 0.1 0 1.0583
0.58955 0.125 0 0.1 0 1.0583
0.58965 0.125 0 0.1 0 1.0583
0.58975 0.125 0 0.1 0 1.0583
0.58985 0.125 0 0.1 0 1.0583
0.58995 0.125 0 0.1 0 1.0583
0.59005 0.125 0 0.1 0 1.0583
0.59015 0.125 0 0.1 0 1.0583
0.59025 0.125 0 0.1 0 1.0583
0.59035 0.125 0 0.1 0 1.0583
0.59045 0.125 0 0.1 0 1.0583
0.59055 0.125 0 0.1 0 1.0583
0.59065 0.125 0 0.1 0 1.0583
0.59075 0.125 0 0.1 0 1.0583
0.59085 0.125 0 0.1 0 1.0583
0.59095 0.125 0 0.1 0 1.0583
0.59105 0.125 0 0.1 0 1.0583
0.59115 0.125 0 0.1 0 1.0583
0.59125 0.125 0 0.1 0 1.0583
0.59135 0.125 0 0.1 0 1.0583
0.59145 0.125 0 0.1 0 1.0583
0.59155 0.125 0 0.1 0 1.0583
0.59165 0.125 0 0.1 0 1.0583
0.59175 0.125 0 0.1 0 1.0583
0.59185 0.125 0 0.1 0 1.0583
0.59195 0.125 0 0.1 0 1.0583
0.59205 0.125 0 0.1 0 1.0583
0.59215 0.125 0 0.1 0 1.0583
0.59225 0.125 0 0.1 0 1.0583
0.59235 0.125 0 0.1 0 1.0583
0.59245 0.125 0 0.1 0 1.0583
0.59255 0.125 0 0.1 0 1.0583
0.59265 0.125 0 0.1 0 1.0583
0.59275 0.125 0 0.1 0 1.0583
0.59285 0.125 0 0.1 0 1.0583
0.59295 0.125 0 0.1 0 1.0583
0.59305 0.125 0 0.1 0 1.0583
0.59315 0.125 0 0.1 0 1.0583
0.59325 0.125 0 0.1 0 1.0583
0.59335 0.125 0 0.1 0 1.0583
0.59345 0.125 0 0.1 0 1.0583
0.59355 0.125 0 0.1 0 1.0583
0.59365 0.125 0 0.1 0 1.0583
0.59375 0.125 0 0.1 0 1.0583
0.59385 0.125 0 0.1 0 1.0583
0.59395 0.125 0 0.1 0 1.0583
0.59405 0.125 0 0.1 0 1.0583
0.59415 0.125 0 0.1 0 1.0583
0.59425 0.125 0 0.1 0 1.0583
0.59435 0.125 0 0.1 0 1.0583
0.59445 0.125 0 0.1 0 1.0583
0.59455 0.125 0 0.1 0 1.0583
0.59465 0.125 0 0.1 0 1.0583
0.59475 0.125 0 0.1 0 1.0583
0.59485 0.125 0 0.1 0 1.0583
0.59495 0.125 0 0.1 0 1.0583
0.59505 0.125 0 0.1 0 1.0583
0.59515 0.125 0 0.1 0 1.0583
0.59525 0.125 0 0.1 0 1.0583
0.59535 0.125 0 0.1 0 1.0583
0.59545 0.125 0 0.1 0 1.0583
0.59555 0.125 0 0.1 0 1.0583
0.59565 0.125 0 0.1 0 1.0583
0.59575 0.125 0 0.1 0 1.0583
0.59585 0.125 0 0.1 0 1.0583
0.59595 0.125 0 0.1 0 1.0583
0.59605 0.125 0 0.1 0 1.0583
0.59615 0.125 0 0.1 0 1.0583
0.59625 0.125 0 0.1 0 1.0583
0.59635 0.125 0 0.1 0 1.0583
0.59645 0.125 0 0.1 0 1.0583
0.59655 0.125 0 0.1 0 1.0583
0.59665 0.125 0 0.1 0 1.0583
0.59675 0.125 0 0.1 0 1.0583
0.59685 0.125 0 0.1 0 1.0583
0.59695 0.125 0 0.1 0 1.0583
0.59705 0.125 0 0.1 0 1.0583
0.59715 0.125 0 0.1 0 1.0583
0.59725 0.125 0 0.1 0 1.0583
0.59735 0.125 0 0.1 0 1.0583
0.59745 0.125 0 0.1 0 1.0583
0.59755 0.125 0 0.1 0 1.0583
0.59765 0.125 0 0.1 0 1.0583
0.59775 0.125 0 0.1 0 1.0583
0.59785 0.125 0 0.1 0 1.0583
0.59795 0.125 0 0.1 0 1.0583
0.59805 0.125 0 0.1 0 1.0583
0.59815 0.125 0 0.1 0 1.0583
0.59825 0.125 0 0.1 0 1.0583
0.59835 0.125 0 0.1 0 1.0583
0.59845 0.125 0 0.1 0 1.0583
0.59855 0.125 0 0.1 0 1.0583
0.59865 0.125 0 0.1 0 1.0583
0.59875 0.125 0 0.1 0 1.0583
0.59885 0.125 0 0.1 0 1.0583
0.59895 0.125 0 0.1 0 1.0583
0.59905 0.125 0 0.1 0 1.0583
0.59915 0.125 0 0.1 0 1.0583
0.59925 0.125 0 0.1 0 1.0583
0.59935 0.125 0 0.1 0 1.0583
0.59945 0.125 0 0.1 0 1.0583
0.59955 0.125 0 0.1 0 1.0583
0.59965 0.125 0 0.1 0 1.0583
0.59975 0.125 0 0.1 0 1.0583
0.59985 0.125 0 0.1 0 1.0583
0.59995 0.125 0 0.1 0 1.0583
0.60005 0.125 0 0.1 0 1.0583
0.60015 0.125 0 0.1 0 1.0583
0.60025 0.125 0 0.1 0 1.0583
0.60035 0.125 0 0.1 0 1.0583
0.60045 0.125 0 0.1 0 1.0583
0.60055 0.125 0 0.1 0 1.0583
0.60065 0.125 0 0.1 0 1.0583
0.60075 0.125 0 0.1 0 1.0583
0.60085 0.125 0 0.1 0 1.0583
0.60095 0.125 0 0.1 0 1.0583
0.60105 0.125 0 0.1 0 1.0583
0.60115 0.125 0 0.1 0 1.0583
0.60125 0.125 0 0.1 0 1.0583
0.60135 0.125 0 0.1 0 1.0583
0.60145 0.125 0 0.1 0 1.0583
0.60155 0.125 0 0.1 0 1.0583
0.60165 0.125 0 0.1 0 1.0583
0.60175 0.125 0 0.1 0 1.0583
0.60185 0.125 0 0.1 0 1.0583
0.60195 0.125 0 0.1 0 1.0583
0.60205 0.125 0 0.1 0 1.0583
0.60215 0.125 0 0.1 0 1.0583
0.60225 0.125 0 0.1 0 1.0583
0.60235 0.125 0 0.1 0 1.0583
0.60245 0.125 0 0.1 0 1.0583
0.60255 0.125 0 0.1 0 1.0583
0.60265 0.125 0 0.1 0 1.0583
0.60275 0.125 0 0.1 0 1.0583
0.60285 0.125 0 0.1 0 1.0583
0.60295 0.125 0 0.1 0 1.0583
0.60305 0.125 0 0.1 0 1.0583
0.60315 0.125 0 0.1 0 1.0583
0.60325 0.125 0 0.1 0 1.0583
0.60335 0.125 0 0.1 0 1.0583
0.60345 0.125 0 0.1 0 1.0583
0.60355 0.125 0 0.1 0 1.0583
0.60365 0.125 0 0.1 0 1.0583
0.60375 0.125 0 0.1 0 1.0583
0.60385 0.125 0 0.1 0 1.0583
0.60395 0.125 0 0.1 0 1.0583
0.60405 0.125 0 0.1 0 1.0583
0.60415 0.125 0 0.1 0 1.0583
0.60425 0.125 0 0.1 0 1.0583
0.60435 0.125 0 0.1 0 1.0583
0.60445 0.125 0 0.1 0 1.0583
0.60455 0.125 0 0.1 0 1.0583
0.60465 0.125 0 0.1 0 1.0583
0.60475 0.125 0 0.1 0 1.0583
0.60485 0.125 0 0.1 0 1.0583
0.60495 0.125 0 0.1 0 1.0583
0.60505 0.125 0 0.1 0 1.0583
0.60515 0.125 0 0.1 0 1.0583
0.60525 0.125 0 0.1 0 1.0583
0.60535 0.125 0 0.1 0 1.0583
0.60545 0.125 0 0.1 0 1.0583
0.60555 0.125 0 0.1 0 1.0583
0.60565 0.125 0 0.1 0 1.0583
0.60575 0.125 0 0.1 0 1.0583
0.60585 0.125 0 0.1 0 1.0583
0.60595 0.125 0 0.1 0 1.0583
0.60605 0.125 0 0.1 0 1.0583
0.60615 0.125 0 0.1 0 1.0583
0.60625 0.125 0 0.1 0 1.0583
0.60635 0.125 0 0.1 0 1.0583
0.60645 0.125 0 0.1 0 1.0583
0.60655 0.125 0 0.1 0 1.0583
0.60665 0.125 0 0.1 0 1.0583
0.60675 0.125 0 0.1 0 1.0583
0.60685 0.125 0 0.1 0 1.0583
0.60695 0.125 0 0.1 0 1.0583
0.60705 0.125 0 0.1 0 1.0583
0.60715 0.125 0 0.1 0 1.0583
0.60725 0.125 0 0.1 0 1.0583
0.60735 0.125 0 0.1 0 1.0583
0.60745 0.125 0 0.1 0 1.0583
0.60755 0.125 0 0.1 0 1.0583
0.60765 0.125 0 0.1 0 1.0583
0.60775 0.125 0 0.1 0 1.0583
0.60785 0.125 0 0.1 0 1.0583
0.60795 0.125 0 0.1 0 1.0583
0.60805 0.125 0 0.1 0 1.0583
0.60815 0.125 0 0.1 0 1.0583
0.60825 0.125 0 0.1 0 1.0583
0.60835 0.125 0 0.1 0 1.0583
0.60845 0.125 0 0.1 0 1.0583
0.60855 0.125 0 0.1 0 1.0583
0.60865 0.125 0 0.1 0 1.0583
0.60875 0.125 0 0.1 0 1.0583
0.60885 0.125 0 0.1 0 1.0583
0.60895 0.125 0 0.1 0 1.0583
0.60905 0.125 0 0.1 0 1.0583
0.60915 0.125 0 0.1 0 1.0583
0.60925 0.125 0 0.1 0 1.0583
0.60935 0.125 0 0.1 0 1.0583
0.60945 0.125 0 0.1 0 1.0583
0.60955 0.125 0 0.1 0 1.0583
0.60965 0.125 0 0.1 0 1.0583
0.60975 0.125 0 0.1 0 1.0583
0.60985 0.125 0 0.1 0 1.0583
0.60995 0.125 0 0.1 0 1.0583
0.61005 0.125 0 0.1 0 1.0583
0.61015 0.125 0 0.1 0 1.0583
0.61025 0.125 0 0.1 0 1.0583
0.61035 0.125 0 0.1 0 1.0583
0.61045 0.125 0 0.1 0 1.0583
0.61055 0.125 0 0.1 0 1.0583
0.61065 0.125 0 0.1 0 1.0583
0.61075 0.125 0 0.1 0 1.0583
0.61085 0.125 0 0.1 0 1.0583
0.61095 0.125 0 0.1 0 1.0583
0.61105 0.125 0 0.1 0 1.0583
0.61115 0.125 0 0.1 0 1.0583
0.61125 0.125 0 0.1 0 1.0583
0.61135 0.125 0 0.1 0 1.0583
0.61145 0.125 0 0.1 0 1.0583
0.61155 0.125 0 0.1 0 1.0583
0.61165 0.125 0 0.1 0 1.0583
0.61175 0.125 0 0.1 0 1.0583
0.61185 0.125 0 0.1 0 1.0583
0.61195 0.125 0 0.1 0 1.0583
0.61205 0.125 0 0.1 0 1.0583
0.61215 0.125 0 0.1 0 1.0583
0.61225 0.125 0 0.1 0 1.0583
0.61235 0.125 0 0.1 0 1.0583
0.61245 0.125 0 0.1 0 1.0583
0.61255 0.125 0 0.1 0 1.0583
0.61265 0.125 0 0.1 0 1.0583
0.61275 0.125 0 0.1 0 1.0583
0.61285 0.125 0 0.1 0 1.0583
0.61295 0.125 0 0.1 0 1.0583
0.61305 0.125 0 0.1 0 1.0583
0.61315 0.125 0 0.1 0 1.0583
0.61325 0.125 0 0.1 0 1.0583
0.61335 0.125 0 0.1 0 1.0583
0.61345 0.125 0 0.1 0 1.0583
0.61355 0.125 0 0.1 0 1.0583
0.61365 0.125 0 0.1 0 1.0583
0.61375 0.125 0 0.1 0 1.0583
0.61385 0.125 0 0.1 0 1.0583
0.61395 0.125 0 0.1 0 1.0583
0.61405 0.125 0 0.1 0 1.0583
0.61415 0.125 0 0.1 0 1.0583
0.61425 0.125 0 0.1 0 1.0583
0.61435 0.125 0 0.1 0 1.0583
0.61445 0.125 0 0.1 0 1.0583
0.61455 0.125 0 0.1 0 1.0583
0.61465 0.125 0 0.1 0 1.0583
0.61475 0.125 0 0.1 0 1.0583
0.61485 0.125 0 0.1 0 1.0583
0.61495 0.125 0 0.1 0 1.0583
0.61505 0.125 0 0.1 0 1.0583
0.61515 0.125 0 0.1 0 1.0583
0.61525 0.125 0 0.1 0 1.0583
0.61535 0.125 0 0.1 0 1.0583
0.61545 0.125 0 0.1 0 1.0583
0.61555 0.125 0 0.1 0 1.0583
0.61565 0.125 0 0.1 0 1.0583
0.61575 0.125 0 0.1 0 1.0583
0.61585 0.125 0 0.1 0 1.0583
0.61595 0.125 0 0.1 0 1.0583
0.61605 0.125 0 0.1 0 1.0583
0.61615 0.125 0 0.1 0 1.0583
0.61625 0.125 0 0.1 0 1.0583
0.61635 0.125 0 0.1 0 1.0583
0.61645 0.125 0 0.1 0 1.0583
0.61655 0.125 0 0.1 0 1.0583
0.61665 0.125 0 0.1 0 1.0583
0.61675 0.125 0 0.1 0 1.0583
0.61685 0.125 0 0.1 0 1.0583
0.61695 0.125 0 0.1 0 1.0583
0.61705 0.125 0 0.1 0 1.0583
0.61715 0.125 0 0.1 0 1.0583
0.61725 0.125 0 0.1 0 1.0583
0.61735 0.125 0 0.1 0 1.0583
0.61745 0.125 0 0.1 0 1.0583
0.61755 0.125 0 0.1 0 1.0583
0.61765 0.125 0 0.1 0 1.0583
0.61775 0.125 0 0.1 0 1.0583
0.61785 0.125 0 0.1 0 1.0583
0.61795 0.125 0 0.1 0 1.0583
0.61805 0.125 0 0.1 0 1.0583
0.61815 0.125 0 0.1 0 1.0583
0.61825 0.125 0 0.1 0 1.0583
0.61835 0.125 0 0.1 0 1.0583
0.61845 0.125 0 0.1 0 1.0583
0.61855 0.125 0 0.1 0 1.0583
0.61865 0.125 0 0.1 0 1.0583
0.61875 0.125 0 0.1 0 1.0583
0.61885 0.125 0 0.1 0 1.0583
0.61895 0.125 0 0.1 0 1.0583
0.61905 0.125 0 0.1 0 1.0583
0.61915 0.125 0 0.1 0 1.0583
0.61925 0.125 0 0.1 0 1.0583
0.61935 0.125 0 0.1 0 1.0583
0.61945 0.125 0 0.1 0 1.0583
0.61955 0.125 0 0.1 0 1.0583
0.61965 0.125 0 0.1 0 1.0583
0.61975 0.125 0 0.1 0 1.0583
0.61985 0.125 0 0.1 0 1.0583
0.61995 0.125 0 0.1 0 1.0583
0.62005 0.125 0 0.1 0 1.0583
0.62015 0.125 0 0.1 0 1.0583
0.62025 0.125 0 0.1 0 1.0583
0.62035 0.125 0 0.1 0 1.0583
0.62045 0.125 0 0.1 0 1.0583
0.62055 0.125 0 0.1 0 1.0583
0.62065 0.125 0 0.1 0 1.0583
0.62075 0.125 0 0.1 0 1.0583
0.62085 0.125 0 0.1 0 1.0583
0.62095 0.125 0 0.1 0 1.0583
0.62105 0.125 0 0.1 0 1.0583
0.62115 0.125 0 0.1 0 1.0583
0.62125 0.125 0 0.1 0 1.0583
0.62135 0.125 0 0.1 0 1.0583
0.62145 0.125 0 0.1 0 1.0583
0.62155 0.125 0 0.1 0 1.0583
0.62165 0.125 0 0.1 0 1.0583
0.62175 0.125 0 0.1 0 1.0583
0.62185 0.125 0 0.1 0 1.0583
0.62195 0.125 0 0.1 0 1.0583
0.62205 0.125 0 0.1 0 1.0583
0.62215 0.125 0 0.1 0 1.0583
0.62225 0.125 0 0.1 0 1.0583
0.62235 0.125 0 0.1 0 1.0583
0.62245 0.125 0 0.1 0 1.0583
0.62255 0.125 0 0.1 0 1.0583
0.62265 0.125 0 0.1 0 1.0583
0.62275 0.125 0 0.1 0 1.0583
0.62285 0.125 0 0.1 0 1.0583
0.62295 0.125 0 0.1 0 1.0583
0.62305 0.125 0 0.1 0 1.0583
0.62315 0.125 0 0.1 0 1.0583
0.62325 0.125 0 0.1 0 1.0583
0.62335 0.125 0 0.1 0 1.0583
0.62345 0.125 0 0.1 0 1.0583
0.62355 0.125 0 0.1 0 1.0583
0.62365 0.125 0 0.1 0 1.0583
0.62375 0.125 0 0.1 0 1.0583
0.62385 0.125 0 0.1 0 1.0583
0.62395 0.125 0 0.1 0 1.0583
0.62405 0.125 0 0.1 0 1.0583
0.62415 0.125 0 0.1 0 1.0583
0.62425 0.125 0 0.1 0 1.0583
0.62435 0.125 0 0.1 0 1.0583
0.62445 0.125 0 0.1 0 1.0583
0.62455 0.125 0 0.1 0 1.0583
0.62465 0.125 0 0.1 0 1.0583
0.62475 0.125 0 0.1 0 1.0583
0.62485 0.125 0 0.1 0 1.0583
0.62495 0.125 0 0.1 0 1.0583
0.62505 0.125 0 0.1 0 1.0583
0.62515 0.125 0 0.1 0 1.0583
0.62525 0.125 0 0.1 0 1.0583
0.62535 0.125 0 0.1 0 1.0583
0.62545 0.125 0 0.1 0 1.0583
0.62555 0.125 0 0.1 0 1.0583
0.62565 0.125 0 0.1 0 1.0583
0.62575 0.125 0 0.1 0 1.0583
0.62585 0.125 0 0.1 0 1.0583
0.62595 0.125 0 0.1 0 1.0583
0.62605 0.125 0 0.1 0 1.0583
0.62615 0.125 0 0.1 0 1.0583
0.62625 0.125 0 0.1 0 1.0583
0.62635 0.125 0 0.1 0 1.0583
0.62645 0.125 0 0.1 0 1.0583
0.62655 0.125 0 0.1 0 1.0583
0.62665 0.125 0 0.1 0 1.0583
0.62675 0.125 0 0.1 0 1.0583
0.62685 0.125 0 0.1 0 1.0583
0.62695 0.125 0 0.1 0 1.0583
0.62705 0.125 0 0.1 0 1.0583
0.62715 0.125 0 0.1 0 1.0583
0.62725 0.125 0 0.1 0 1.0583
0.62735 0.125 0 0.1 0 1.0583
0.62745 0.125 0 0.1 0 1.0583
0.62755 0.125 0 0.1 0 1.0583
0.62765 0.125 0 0.1 0 1.0583
0.62775 0.125 0 0.1 0 1.0583
0.62785 0.125 0 0.1 0 1.0583
0.62795 0.125 0 0.1 0 1.0583
0.62805 0.125 0 0.1 0 1.0583
0.62815 0.125 0 0.1 0 1.0583
0.62825 0.125 0 0.1 0 1.0583
0.62835 0.125 0 0.1 0 1.0583
0.62845 0.125 0 0.1 0 1.0583
0.62855 0.125 0 0.1 0 1.0583
0.62865 0.125 0 0.1 0 1.0583
0.62875 0.125 0 0.1 0 1.0583
0.62885 0.125 0 0.1 0 1.0583
0.62895 0.125 0 0.1 0 1.0583
0.62905 0.125 0 0.1 0 1.0583
0.62915 0.125 0 0.1 0 1.0583
0.62925 0.125 0 0.1 0 1.0583
0.62935 0.125 0 0.1 0 1.0583
0.62945 0.125 0 0.1 0 1.0583
0.62955 0.125 0 0.1 0 1.0583
0.62965 0.125 0 0.1 0 1.0583
0.62975 0.125 0 0.1 0 1.0583
0.62985 0.125 0 0.1 0 1.0583
0.62995 0.125 0 0.1 0 1.0583
0.63005 0.125 0 0.1 0 1.0583
0.63015 0.125 0 0.1 0 1.0583
0.63025 0.125 0 0.1 0 1.0583
0.63035 0.125 0 0.1 0 1.0583
0.63045 0.125 0 0.1 0 1.0583
0.63055 0.125 0 0.1 0 1.0583
0.63065 0.125 0 0.1 0 1.0583
0.63075 0.125 0 0.1 0 1.0583
0.63085 0.125 0 0.1 0 1.0583
0.63095 0.125 0 0.1 0 1.0583
0.63105 0.125 0 0.1 0 1.0583
0.63115 0.125 0 0.1 0 1.0583
0.63125 0.125 0 0.1 0 1.0583
0.63135 0.125 0 0.1 0 1.0583
0.63145 0.125 0 0.1 0 1.0583
0.63155 0.125 0 0.1 0 1.0583
0.63165 0.125 0 0.1 0 1.0583
0.63175 0.125 0 0.1 0 1.0583
0.63185 0.125 0 0.1 0 1.0583
0.63195 0.125 0 0.1 0 1.0583
0.63205 0.125 0 0.1 0 1.0583
0.63215 0.125 0 0.1 0 1.0583
0.63225 0.125 0 0.1 0 1.0583
0.63235 0.125 0 0.1 0 1.0583
0.63245 0.125 0 0.1 0 1.0583
0.63255 0.125 0 0.1 0 1.0583
0.63265 0.125 0 0.1 0 1.0583
0.63275 0.125 0 0.1 0 1.0583
0.63285 0.125 0 0.1 0 1.0583
0.63295 0.125 0 0.1 0 1.0583
0.63305 0.125 0 0.1 0 1.0583
0.63315 0.125 0 0.1 0 1.0583
0.63325 0.125 0 0.1 0 1.0583
0.63335 0.125 0 0.1 0 1.0583
0.63345 0.125 0 0.1 0 1.0583
0.63355 0.125 0 0.1 0 1.0583
0.63365 0.125 0 0.1 0 1.0583
0.63375 0.125 0 0.1 0 1.0583
0.63385 0.125 0 0.1 0 1.0583
0.63395 0.125 0 0.1 0 1.0583
0.63405 0.125 0 0.1 0 1.0583
0.63415 0.125 0 0.1 0 1.0583
0.63425 0.125 0 0.1 0 1.0583
0.63435 0.125 0 0.1 0 1.0583
0.63445 0.125 0 0.1 0 1.0583
0.63455 0.125 0 0.1 0 1.0583
0.63465 0.125 0 0.1 0 1.0583
0.63475 0.125 0 0.1 0 1.0583
0.63485 0.125 0 0.1 0 1.0583
0.63495 0.125 0 0.1 0 1.0583
0.63505 0.125 0 0.1 0 1.0583
0.63515 0.125 0 0.1 0 1.0583
0.63525 0.125 0 0.1 0 1.0583
0.63535 0.125 0 0.1 0 1.0583
0.63545 0.125 0 0.1 0 1.0583
0.63555 0.125 0 0.1 0 1.0583
0.63565 0.125 0 0.1 0 1.0583
0.63575 0.125 0 0.1 0 1.0583
0.63585 0.125 0 0.1 0 1.0583
0.63595 0.125 0 0.1 0 1.0583
0.63605 0.125 0 0.1 0 1.0583
0.63615 0.125 0 0.1 0 1.0583
0.63625 0.125 0 0.1 0 1.0583
0.63635 0.125 0 0.1 0 1.0583
0.63645 0.125 0 0.1 0 1.0583
0.63655 0.125 0 0.1 0 1.0583
0.63665 0.125 0 0.1 0 1.0583
0.63675 0.125 0 0.1 0 1.0583
0.63685 0.125 0 0.1 0 1.0583
0.63695 0.125 0 0.1 0 1.0583
0.63705 0.125 0 0.1 0 1.0583
0.63715 0.125 0 0.1 0 1.0583
0.63725 0.125 0 0.1 0 1.0583
0.63735 0.125 0 0.1 0 1.0583
0.63745 0.125 0 0.1 0 1.0583
0.63755 0.125 0 0.1 0 1.0583
0.63765 0.125 0 0.1 0 1.0583
0.63775 0.125 0 0.1 0 1.0583
0.63785 0.125 0 0.1 0 1.0583
0.63795 0.125 0 0.1 0 1.0583
0.63805 0.125 0 0.1 0 1.0583
0.63815 0.125 0 0.1 0 1.0583
0.63825 0.125 0 0.1 0 1.0583
0.63835 0.125 0 0.1 0 1.0583
0.63845 0.125 0 0.1 0 1.0583
0.63855 0.125 0 0.1 0 1.0583
0.63865 0.125 0 0.1 0 1.0583
0.63875 0.125 0 0.1 0 1.0583
0.63885 0.125 0 0.1 0 1.0583
0.63895 0.125 0 0.1 0 1.0583
0.63905 0.125 0 0.1 0 1.0583
0.63915 0.125 0 0.1 0 1.0583
0.63925 0.125 0 0.1 0 1.0583
0.63935 0.125 0 0.1 0 1.0583
0.63945 0.125 0 0.1 0 1.0583
0.63955 0.125 0 0.1 0 1.0583
0.63965 0.125 0 0.1 0 1.0583
0.63975 0.125 0 0.1 0 1.0583
0.63985 0.125 0 0.1 0 1.0583
0.63995 0.125 0 0.1 0 1.0583
0.64005 0.125 0 0.1 0 1.0583
0.64015 0.125 0 0.1 0 1.0583
0.64025 0.125 0 0.1 0 1.0583
0.64035 0.125 0 0.1 0 1.0583
0.64045 0.125 0 0.1 0 1.0583
0.64055 0.125 0 0.1 0 1.0583
0.64065 0.125 0 0.1 0 1.0583
0.64075 0.125 0 0.1 0 1.0583
0.64085 0.125 0 0.1 0 1.0583
0.64095 0.125 0 0.1 0 1.0583
0.64105 0.125 0 0.1 0 1.0583
0.64115 0.125 0 0.1 0 1.0583
0.64125 0.125 0 0.1 0 1.0583
0.64135 0.125 0 0.1 0 1.0583
0.64145 0.125 0 0.1 0 1.0583
0.64155 0.125 0 0.1 0 1.0583
0.64165 0.125 0 0.1 0 1.0583
0.64175 0.125 0 0.1 0 1.0583
0.64185 0.125 0 0.1 0 1.0583
0.64195 0.125 0 0.1 0 1.0583
0.64205 0.125 0 0.1 0 1.0583
0.64215 0.125 0 0.1 0 1.0583
0.64225 0.125 0 0.1 0 1.0583
0.64235 0.125 0 0.1 0 1.0583
0.64245 0.125 0 0.1 0 1.0583
0.64255 0.125 0 0.1 0 1.0583
0.64265 0.125 0 0.1 0 1.0583
0.64275 0.125 0 0.1 0 1.0583
0.64285 0.125 0 0.1 0 1.0583
0.64295 0.125 0 0.1 0 1.0583
0.64305 0.125 0 0.1 0 1.0583
0.64315 0.125 0 0.1 0 1.0583
0.64325 0.125 0 0.1 0 1.0583
0.64335 0.125 0 0.1 0 1.0583
0.64345 0.125 0 0.1 0 1.0583
0.64355 0.125 0 0.1 0 1.0583
0.64365 0.125 0 0.1 0 1.0583
0.64375 0.125 0 0.1 0 1.0583
0.64385 0.125 0 0.1 0 1.0583
0.64395 0.125 0 0.1 0 1.0583
0.64405 0.125 0 0.1 0 1.0583
0.64415 0.125 0 0.1 0 1.0583
0.64425 0.125 0 0.1 0 1.0583
0.64435 0.125 0 0.1 0 1.0583
0.64445 0.125 0 0.1 0 1.0583
0.64455 0.125 0 0.1 0 1.0583
0.64465 0.125 0 0.1 0 1.0583
0.64475 0.125 0 0.1 0 1.0583
0.64485 0.125 0 0.1 0 1.0583
0.64495 0.125 0 0.1 0 1.0583
0.64505 0.125 0 0.1 0 1.0583
0.64515 0.125 0 0.1 0 1.0583
0.64525 0.125 0 0.1 0 1.0583
0.64535 0.125 0 0.1 0 1.0583
0.64545 0.125 0 0.1 0 1.0583
0.64555 0.125 0 0.1 0 1.0583
0.64565 0.125 0 0.1 0 1.0583
0.64575 0.125 0 0.1 0 1.0583
0.64585 0.125 0 0.1 0 1.0583
0.64595 0.125 0 0.1 0 1.0583
0.64605 0.125 0 0.1 0 1.0583
0.64615 0.125 0 0.1 0 1.0583
0.64625 0.125 0 0.1 0 1.0583
0.64635 0.125 0 0.1 0 1.0583
0.64645 0.125 0 0.1 0 1.0583
0.64655 0.125 0 0.1 0 1.0583
0.64665 0.125 0 0.1 0 1.0583
0.64675 0.125 0 0.1 0 1.0583
0.64685 0.125 0 0.1 0 1.0583
0.64695 0.125 0 0.1 0 1.0583
0.64705 0.125 0 0.1 0 1.0583
0.64715 0.125 0 0.1 0 1.0583
0.64725 0.125 0 0.1 0 1.0583
0.64735 0.125 0 0.1 0 1.0583
0.64745 0.125 0 0.1 0 1.0583
0.64755 0.125 0 0.1 0 1.0583
0.64765 0.125 0 0.1 0 1.0583
0.64775 0.125 0 0.1 0 1.0583
0.64785 0.125 0 0.1 0 1.0583
0.64795 0.125 0 0.1 0 1.0583
0.64805 0.125 0 0.1 0 1.0583
0.64815 0.125 0 0.1 0 1.0583
0.64825 0.125 0 0.1 0 1.0583
0.64835 0.125 0 0.1 0 1.0583
0.64845 0.125 0 0.1 0 1.0583
0.64855 0.125 0 0.1 0 1.0583
0.64865 0.125 0 0.1 0 1.0583
0.64875 0.125 0 0.1 0 1.0583
0.64885 0.125 0 0.1 0 1.0583
0.64895 0.125 0 0.1 0 1.0583
0.64905 0.125 0 0.1 0 1.0583
0.64915 0.125 0 0.1 0 1.0583
0.64925 0.125 0 0.1 0 1.0583
0.64935 0.125 0 0.1 0 1.0583
0.64945 0.125 0 0.1 0 1.0583
0.64955 0.125 0 0.1 0 1.0583
0.64965 0.125 0 0.1 0 1.0583
0.64975 0.125 0 0.1 0 1.0583
0.64985 0.125 0 0.1 0 1.0583
0.64995 0.125 0 0.1 0 1.0583
0.65005 0.125 0 0.1 0 1.0583
0.65015 0.125 0 0.1 0 1.0583
0.65025 0.125 0 0.1 0 1.0583
0.65035 0.125 0 0.1 0 1.0583
0.65045 0.125 0 0.1 0 1.0583
